timestamp,battery,Tdb_BME680,RH_BME680,P_BME680,Alt_BME680,TVOC,ECO2,RCO2,Tdb_scd30,RH_scd30,Lux,PM1,PM25,PM10,Air,sensor_SD,note,sensor_note,Coord_X_m,Coord_Y_m,Coord_Z_m,Position_HumanReadable,Wkdy(EST),Hour(EST),Month(EST),TOD(EST)
2019-11-25 03:40:00+00:00,4.038619709,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.39399999999999996,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),0,22,11,2240
2019-11-25 03:45:00+00:00,4.03418624375,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.8674999999999999,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),0,22,11,2245
2019-11-25 03:50:00+00:00,4.0325587274,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.272,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),0,22,11,2250
2019-11-25 03:55:00+00:00,4.029415988800002,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.34,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),0,22,11,2255
2019-11-25 04:00:00+00:00,4.03109967725,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.36,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),0,23,11,2300
2019-11-25 04:05:00+00:00,4.0312117575999995,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.4540000000000001,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),0,23,11,2305
2019-11-25 04:10:00+00:00,4.0330076216,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.6380000000000001,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),0,23,11,2310
2019-11-25 04:15:00+00:00,4.03194141375,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.8899999999999999,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),0,23,11,2315
2019-11-25 04:20:00+00:00,4.0318853377999995,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.754,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),0,23,11,2320
2019-11-25 04:25:00+00:00,4.0327831266,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.484,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),0,23,11,2325
2019-11-25 04:30:00+00:00,4.0375534295,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,1.0325,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),0,23,11,2330
2019-11-25 04:35:00+00:00,4.031211948399999,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.642,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),0,23,11,2335
2019-11-25 04:40:00+00:00,4.0318853376,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.5840000000000001,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),0,23,11,2340
2019-11-25 04:45:00+00:00,4.028854847,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.23,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),0,23,11,2345
2019-11-25 04:50:00+00:00,4.0303139686,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.532,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),0,23,11,2350
2019-11-25 04:55:00+00:00,4.0325588225999995,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.276,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),0,23,11,2355
2019-11-25 05:00:00+00:00,4.0386757850000015,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.2575,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,0,11,0
2019-11-25 05:05:00+00:00,4.0305383682,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.47,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,0,11,5
2019-11-25 05:10:00+00:00,4.0339056016,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.24200000000000005,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,0,11,10
2019-11-25 05:15:00+00:00,4.03306376925,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.3975,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,0,11,15
2019-11-25 05:20:00+00:00,4.028069114799998,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.284,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,0,11,20
2019-11-25 05:25:00+00:00,4.0323343278,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.754,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,0,11,25
2019-11-25 05:30:00+00:00,4.03755342975,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,1.0675,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,0,11,30
2019-11-25 05:35:00+00:00,4.0307628632000005,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.232,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,0,11,35
2019-11-25 05:40:00+00:00,4.0264978409999985,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.774,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,0,11,40
2019-11-25 05:45:00+00:00,4.03390562525,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.16999999999999998,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,0,11,45
2019-11-25 05:50:00+00:00,4.030538368,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.056000000000000015,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,0,11,50
2019-11-25 05:55:00+00:00,4.0336811063999995,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,1.126,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,0,11,55
2019-11-25 06:00:00+00:00,4.0291353464999995,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.5375000000000001,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,1,11,100
2019-11-25 06:05:00+00:00,4.0296405794000005,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.336,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,1,11,105
2019-11-25 06:10:00+00:00,4.033232116600001,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.204,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,1,11,110
2019-11-25 06:15:00+00:00,4.032109737400002,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.3640000000000001,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,1,11,115
2019-11-25 06:20:00+00:00,4.0313801765,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.4125,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,1,11,120
2019-11-25 06:25:00+00:00,4.0303138732,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.39799999999999996,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,1,11,125
2019-11-25 06:30:00+00:00,4.0312119482,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.37799999999999995,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,1,11,130
2019-11-25 06:35:00+00:00,4.0296964645000015,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.6675,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,1,11,135
2019-11-25 06:40:00+00:00,4.0332323074000005,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.68,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,1,11,140
2019-11-25 06:45:00+00:00,4.0330076216,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.348,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,1,11,145
2019-11-25 06:50:00+00:00,4.0325026512500015,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.24,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,1,11,150
2019-11-25 06:55:00+00:00,4.0312119482,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.452,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,1,11,155
2019-11-25 07:00:00+00:00,4.0298650742,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.486,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,2,11,200
2019-11-25 07:05:00+00:00,4.0353085994999995,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.4125,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,2,11,205
2019-11-25 07:10:00+00:00,4.0316607474,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.542,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,2,11,210
2019-11-25 07:15:00+00:00,4.0327832222,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.31,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,2,11,215
2019-11-25 07:20:00+00:00,4.0350279805000016,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.7925,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,2,11,220
2019-11-25 07:25:00+00:00,4.0285181044,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.964,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,2,11,225
2019-11-25 07:30:00+00:00,4.034130001,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.35,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,2,11,230
2019-11-25 07:35:00+00:00,4.0319414139999985,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.5425,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,2,11,235
2019-11-25 07:40:00+00:00,4.033232212,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.358,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,2,11,240
2019-11-25 07:45:00+00:00,4.032109737400002,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.232,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,2,11,245
2019-11-25 07:50:00+00:00,4.03194129425,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.385,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,2,11,250
2019-11-25 07:55:00+00:00,4.034579085999998,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.5640000000000001,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,2,11,255
2019-11-25 08:00:00+00:00,4.029191589200002,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.278,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,3,11,300
2019-11-25 08:05:00+00:00,4.035589218,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.5425,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,3,11,305
2019-11-25 08:10:00+00:00,4.0278446196000015,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.534,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,3,11,310
2019-11-25 08:15:00+00:00,4.0323343276,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.256,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,3,11,315
2019-11-25 08:20:00+00:00,4.02576816075,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.29000000000000004,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,3,11,320
2019-11-25 08:25:00+00:00,4.0300893782000005,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.22800000000000006,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,3,11,325
2019-11-25 08:30:00+00:00,4.036823845,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.6900000000000001,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,3,11,330
2019-11-25 08:35:00+00:00,4.0375534295,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.3875,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,3,11,335
2019-11-25 08:40:00+00:00,4.0258244516,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.45799999999999996,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,3,11,340
2019-11-25 08:45:00+00:00,4.0316607476,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.452,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,3,11,345
2019-11-25 08:50:00+00:00,4.03166079525,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.8350000000000001,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,3,11,350
2019-11-25 08:55:00+00:00,4.0334566116,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.6060000000000001,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,3,11,355
2019-11-25 09:00:00+00:00,4.0339056014,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.688,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,4,11,400
2019-11-25 09:05:00+00:00,4.026610136,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.0325,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,4,11,405
2019-11-25 09:10:00+00:00,4.0314363480000015,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.5379999999999999,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,4,11,410
2019-11-25 09:15:00+00:00,4.0341300962,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.13400000000000006,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,4,11,415
2019-11-25 09:20:00+00:00,4.0271711347500005,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.1875,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,4,11,420
2019-11-25 09:25:00+00:00,4.032334327799998,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.93,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,4,11,425
2019-11-25 09:30:00+00:00,4.028293705,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.448,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,4,11,430
2019-11-25 09:35:00+00:00,4.0288547275000015,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.34,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,4,11,435
2019-11-25 09:40:00+00:00,4.031211853,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.462,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,4,11,440
2019-11-25 09:45:00+00:00,4.0343545912000005,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.662,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,4,11,445
2019-11-25 09:50:00+00:00,4.0278446198,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.4400000000000001,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,4,11,450
2019-11-25 09:55:00+00:00,4.0325026515,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.2,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,4,11,455
2019-11-25 10:00:00+00:00,4.0276201248,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.456,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,5,11,500
2019-11-25 10:05:00+00:00,4.0298648834,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.544,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,5,11,505
2019-11-25 10:10:00+00:00,4.0333443877500015,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.67,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,5,11,510
2019-11-25 10:15:00+00:00,4.0289670944,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.55,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,5,11,515
2019-11-25 10:20:00+00:00,4.031660842799998,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.26,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,5,11,520
2019-11-25 10:25:00+00:00,4.031099677,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.2575,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,5,11,525
2019-11-25 10:30:00+00:00,4.0339056968,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.29600000000000004,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,5,11,530
2019-11-25 10:35:00+00:00,4.0294159888,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.4680000000000001,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,5,11,535
2019-11-25 10:40:00+00:00,4.0266098975,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.6224999999999999,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,5,11,540
2019-11-25 10:45:00+00:00,4.0294161798,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.534,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,5,11,545
2019-11-25 10:50:00+00:00,4.0287425042,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.7559999999999999,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,5,11,550
2019-11-25 10:55:00+00:00,4.030257820999998,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.6825000000000001,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,5,11,555
2019-11-25 11:00:00+00:00,4.0316609384,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.4480000000000001,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,6,11,600
2019-11-25 11:05:00+00:00,4.032334232399998,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.644,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,6,11,605
2019-11-25 11:10:00+00:00,4.0322220325,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.28500000000000003,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,6,11,610
2019-11-25 11:15:00+00:00,4.032783222200002,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.452,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,6,11,615
2019-11-25 11:20:00+00:00,4.0330077171999985,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.616,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,6,11,620
2019-11-25 11:25:00+00:00,4.02632939825,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.4525,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,6,11,625
2019-11-25 11:30:00+00:00,4.026273250600001,29.93,21.71,100.75,12.05,15.0,400.0,785.0,31.68,21.07,-98.0,-99.0,0.0,-99.0,0.534,protoCBAS-G,Pulled SD,protoCBAS-G,17.7,33.2,0.9,Hailey's cubicle (ground floor),1,6,11,630
